book_id,customer_id,rating
B0007H4QBK,1073,3.0
B0007H4QBK,1074,5.0
B0007H4QBK,1075,5.0
B0007H4QBK,1076,5.0
B0007H4QBK,1077,5.0
B0007H4QBK,1078,5.0
B0007H4QBK,1079,5.0
B0007H4QBK,1080,5.0
B0007H4QBK,1081,5.0
B0007H4QBK,1082,5.0
B0007H4QBK,1083,5.0
B0007H4QBK,1084,5.0
B0007H4QBK,1085,5.0
B0007H4QBK,1086,5.0
B0007H4QBK,1087,5.0
B0007H4QBK,1088,4.0
B0007H4QBK,1089,5.0
B0007H4QBK,1090,5.0
B0007H4QBK,1091,5.0
B0007H4QBK,1092,5.0
B0007H4QBK,1093,4.0
B0007H4QBK,1094,5.0
B0007H4QBK,1095,5.0
B0007H4QBK,1096,5.0
B0007H4QBK,1097,5.0
B0007H4QBK,1098,5.0
B0007H4QBK,1099,5.0
B0007H4QBK,1100,5.0
B0007H4QBK,1101,5.0
B0007H4QBK,1102,1.0
B0007H4QBK,1103,1.0
B0007H4QBK,1104,1.0
B0007H4QBK,1105,1.0
B0007H4QBK,1106,1.0
B0007H4QBK,1107,1.0
B0007H4QBK,1108,1.0
B0007H4QBK,1109,1.0
B0007H4QBK,1110,5.0
B0007H4QBK,1111,5.0
B0007H4QBK,1112,5.0
B0007H4QBK,1113,5.0
B0007H4QBK,1114,5.0
B0007H4QBK,1115,5.0
B0007H4QBK,1116,4.0
B0007H4QBK,1117,5.0
B0007H4QBK,1118,5.0
B0007H4QBK,1119,5.0
B0007H4QBK,1120,5.0
B0007H4QBK,1121,5.0
B0007H4QBK,1122,4.0
B0007H4QBK,1123,5.0
B0007H4QBK,1124,5.0
B0007H4QBK,1125,5.0
B0007H4QBK,1126,4.0
B0007H4QBK,1127,5.0
B0007H4QBK,1128,4.0
B0007H4QBK,1129,5.0
B0007H4QBK,1130,5.0
B0007H4QBK,1131,5.0
B0007H4QBK,1132,5.0
B0007H4QBK,1133,4.0
B0007H4QBK,1134,4.0
B0007H4QBK,1135,5.0
B0007H4QBK,1136,5.0
B0007H4QBK,1137,5.0
B0007H4QBK,1138,4.0
B0007H4QBK,1139,5.0
B0007H4QBK,1140,5.0
B0007H4QBK,1141,5.0
B0007H4QBK,1142,5.0
B0007H4QBK,1143,5.0
B0007H4QBK,1144,5.0
B0007H4QBK,1145,5.0
B0007H4QBK,1146,5.0
B0007H4QBK,1147,5.0
B0007H4QBK,1148,5.0
B0007H4QBK,1149,5.0
B0007H4QBK,1150,5.0
B0007H4QBK,1151,4.0
B0007H4QBK,1152,5.0
B0007H4QBK,1153,5.0
B0007H4QBK,1154,5.0
B0007H4QBK,1155,5.0
B0007H4QBK,1156,5.0
B0007H4QBK,1157,5.0
B0007H4QBK,1158,5.0
B0007H4QBK,1159,5.0
B0007H4QBK,1160,5.0
B0007H4QBK,1161,4.0
B0007H4QBK,1162,5.0
B0007H4QBK,1163,5.0
B0007H4QBK,1164,5.0
B0007H4QBK,1165,5.0
B0007H4QBK,1166,5.0
B0007H4QBK,1167,5.0
B0007H4QBK,1168,5.0
B0007H4QBK,1169,4.0
B0007H4QBK,1170,4.0
B0007H4QBK,1171,5.0
B0007H4QBK,1172,4.0
B0007H4QBK,1173,5.0
B0007H4QBK,1174,3.0
B0007H4QBK,1175,5.0
B0007H4QBK,1176,5.0
B0007H4QBK,1177,4.0
B0007H4QBK,1178,5.0
B0007H4QBK,1179,3.0
B0007H4QBK,1180,5.0
B0007H4QBK,1181,5.0
B0007H4QBK,1182,5.0
B0007H4QBK,1183,5.0
B0007H4QBK,1184,5.0
B0007H4QBK,1185,5.0
B0007H4QBK,1186,5.0
B0007H4QBK,1187,3.0
B0007H4QBK,1188,4.0
B0007H4QBK,1189,5.0
B0007H4QBK,1190,5.0
B0007H4QBK,1191,5.0
B0007H4QBK,1192,5.0
B0007H4QBK,1193,5.0
B0007H4QBK,1194,5.0
B0007H4QBK,1195,5.0
B0007H4QBK,1196,5.0
B0007H4QBK,1197,5.0
B0007H4QBK,1198,5.0
B0007H4QBK,1199,5.0
B0007H4QBK,1200,5.0
B0007H4QBK,1201,5.0
B0007H4QBK,1202,5.0
B0007H4QBK,1203,5.0
B0007H4QBK,1204,5.0
B0007H4QBK,1205,5.0
B0007H4QBK,1206,5.0
B0007H4QBK,1207,5.0
B0007H4QBK,1208,4.0
B0007H4QBK,1209,5.0
B0007H4QBK,1210,5.0
B0007H4QBK,1211,5.0
B0007H4QBK,1212,4.0
B0007H4QBK,1213,5.0
B0007H4QBK,1214,5.0
B0007H4QBK,1215,5.0
B0007H4QBK,1216,1.0
B0007H4QBK,1217,1.0
B0007H4QBK,1218,1.0
B0007H4QBK,1219,1.0
B0007H4QBK,1220,1.0
B0007H4QBK,1221,1.0
B0007H4QBK,1222,1.0
B0007H4QBK,1223,1.0
B0007H4QBK,1224,1.0
B0007H4QBK,1225,1.0
0441006450,1226,3.0
0441006450,1227,5.0
0441006450,1228,1.0
B00085GEUM,1229,5.0
B00085GEUM,1230,5.0
B00085GEUM,1231,3.0
B00085GEUM,1232,4.0
B00085GEUM,1233,3.0
B00085GEUM,1234,5.0
B00085GEUM,1235,4.0
B00085GEUM,1236,5.0
B00085GEUM,1237,5.0
B00085GEUM,1238,5.0
1933112042,1239,5.0
1933112042,1240,5.0
1933112042,1241,4.0
1933112042,1242,5.0
1933112042,1243,5.0
1933112042,1244,5.0
0932592201,1245,5.0
B0007IUTUQ,1246,5.0
0312929331,1247,5.0
0671027182,1248,5.0
1592290574,1249,5.0
1592290574,1250,4.0
B0008AGXVW,1251,5.0
B0008AGXVW,1252,4.0
B0008AGXVW,1253,3.0
B0008AGXVW,1254,2.0
B0008AGXVW,1255,4.0
0263834956,1256,4.0
0263834956,1257,1.0
0263834956,1258,2.0
0020794207,1259,5.0
0684178427,1260,4.0
0684178427,1261,5.0
0710613776,1262,5.0
042519793X,1263,5.0
042519793X,1264,5.0
B00088DVTQ,1265,5.0
081673447X,1266,5.0
0916458873,1267,5.0
0691115109,1268,4.0
0691115109,1269,5.0
0691115109,1270,5.0
0691115109,1271,5.0
0691115109,1272,2.0
0691115109,1273,1.0
1931055009,1274,5.0
1931055009,1275,5.0
1931055009,1276,5.0
0882800590,1277,4.0
0882800590,1278,4.0
0882800590,1279,5.0
0226143066,1280,5.0
0226143066,1281,5.0
0226143066,1282,3.0
0226143066,1283,5.0
0226143066,1284,4.0
0226143066,1285,3.0
0226143066,1286,5.0
0226143066,1287,4.0
0226143066,1288,2.0
B000NRYUHO,1289,4.0
B000NRYUHO,1290,5.0
B000NRYUHO,1291,5.0
B000NRYUHO,1292,2.0
B000NRYUHO,1293,2.0
B000NRYUHO,1294,4.0
B000NRYUHO,1295,5.0
B000NRYUHO,1296,1.0
B000NRYUHO,1297,3.0
B000NRYUHO,1298,1.0
B000NRYUHO,1299,3.0
B000NRYUHO,1300,4.0
B000NRYUHO,1301,1.0
B000NRYUHO,1302,1.0
B000NRYUHO,1303,2.0
B000NRYUHO,1304,5.0
B000NRYUHO,1305,4.0
B000NRYUHO,1306,1.0
B000NRYUHO,1307,1.0
B000NRYUHO,1308,4.0
B000NRYUHO,1309,1.0
B000NRYUHO,1310,4.0
B000NRYUHO,1311,5.0
B000NRYUHO,1312,1.0
B000NRYUHO,1313,1.0
B000NRYUHO,1314,5.0
B000NRYUHO,1315,2.0
B000NRYUHO,1316,5.0
B000NRYUHO,1317,4.0
B000NRYUHO,1318,1.0
B000NRYUHO,1319,4.0
B000NRYUHO,1320,2.0
B000NRYUHO,1321,1.0
B000NRYUHO,1322,1.0
B000NRYUHO,1323,3.0
B000NRYUHO,1324,2.0
B000NRYUHO,1325,1.0
B000NRYUHO,1326,1.0
B000NRYUHO,1327,2.0
B000NRYUHO,1328,1.0
B000NRYUHO,1329,2.0
B000NRYUHO,1330,1.0
B000NRYUHO,1331,1.0
B000NRYUHO,1332,1.0
B000NRYUHO,1333,1.0
B000NRYUHO,1334,4.0
B000NRYUHO,1335,3.0
B000NRYUHO,1336,3.0
B000NRYUHO,1337,1.0
B000NRYUHO,1338,1.0
B000NRYUHO,1339,1.0
B000NRYUHO,1340,4.0
B000NRYUHO,1341,5.0
B000NRYUHO,1342,1.0
B000NRYUHO,1343,1.0
B000NRYUHO,1344,1.0
B000NRYUHO,1345,1.0
B000NRYUHO,1346,3.0
B000NRYUHO,1347,1.0
B000NRYUHO,1348,4.0
B000NRYUHO,1349,1.0
B000NRYUHO,1350,2.0
B000NRYUHO,1351,1.0
B000NRYUHO,1352,5.0
B000NRYUHO,1353,2.0
B000OV6MFM,1354,5.0
091934545X,1355,5.0
091934545X,1356,5.0
091934545X,1357,5.0
091934545X,1358,5.0
091934545X,1359,5.0
091934545X,1360,4.0
091934545X,1361,4.0
091934545X,1362,1.0
091934545X,1363,1.0
091934545X,1364,3.0
091934545X,1365,5.0
091934545X,1366,3.0
091934545X,1367,3.0
091934545X,1368,5.0
091934545X,1369,5.0
091934545X,1370,2.0
091934545X,1371,4.0
0971198500,1372,5.0
0971198500,1373,5.0
B000GACQBK,1374,5.0
B000GACQBK,1375,2.0
B000GACQBK,1376,5.0
B000GACQBK,1377,5.0
B000LEZS0W,1378,4.0
0515110124,1379,5.0
B000N6DDJQ,1380,1.0
B000N6DDJQ,1381,1.0
B000N6DDJQ,1382,1.0
B000N6DDJQ,1383,2.0
B000N6DDJQ,1384,1.0
B000N6DDJQ,1385,4.0
B000N6DDJQ,1386,5.0
B000N6DDJQ,1387,5.0
B000N6DDJQ,1388,3.0
B000N6DDJQ,1389,5.0
B000N6DDJQ,1390,3.0
B000N6DDJQ,1391,5.0
B000N6DDJQ,1392,4.0
B000N6DDJQ,1393,5.0
B000N6DDJQ,1394,5.0
B000N6DDJQ,1395,4.0
B000N6DDJQ,1396,3.0
B000N6DDJQ,1397,3.0
B000N6DDJQ,1398,5.0
B000N6DDJQ,1399,5.0
B000N6DDJQ,1400,3.0
B000N6DDJQ,1401,5.0
B000N6DDJQ,1402,3.0
B000N6DDJQ,1403,1.0
B000N6DDJQ,1404,1.0
B000N6DDJQ,1405,1.0
B000N6DDJQ,1406,2.0
B000N6DDJQ,1407,2.0
B000N6DDJQ,1408,2.0
B000N6DDJQ,1409,1.0
B000N6DDJQ,1410,1.0
B000N6DDJQ,1411,3.0
B000N6DDJQ,1412,1.0
B000N6DDJQ,1413,5.0
B000N6DDJQ,1414,3.0
B000N6DDJQ,1415,1.0
B000N6DDJQ,1416,3.0
B000N6DDJQ,1417,2.0
B000N6DDJQ,1418,5.0
B000N6DDJQ,1419,2.0
B000N6DDJQ,1420,3.0
B000N6DDJQ,1421,5.0
B000N6DDJQ,1422,2.0
B000N6DDJQ,1423,2.0
B000N6DDJQ,1424,5.0
B000N6DDJQ,1425,5.0
B000N6DDJQ,1426,5.0
B000N6DDJQ,1427,4.0
B000N6DDJQ,1428,5.0
B000N6DDJQ,1429,5.0
B000N6DDJQ,1430,5.0
B000N6DDJQ,1431,5.0
B000N6DDJQ,1432,4.0
B000N6DDJQ,1433,4.0
B000N6DDJQ,1434,5.0
B000N6DDJQ,1435,3.0
B000N6DDJQ,1436,3.0
B000N6DDJQ,1437,5.0
B000N6DDJQ,1438,4.0
B000N6DDJQ,1439,5.0
B000N6DDJQ,1440,5.0
B000N6DDJQ,1441,3.0
B000N6DDJQ,1442,2.0
B000N6DDJQ,1443,5.0
B000N6DDJQ,1444,5.0
B000N6DDJQ,1445,3.0
B000N6DDJQ,1446,5.0
B000N6DDJQ,1447,4.0
B000N6DDJQ,1448,5.0
B000N6DDJQ,1449,5.0
B000N6DDJQ,1450,5.0
B000N6DDJQ,1451,5.0
B000N6DDJQ,1452,4.0
B000N6DDJQ,1453,5.0
B000N6DDJQ,1454,4.0
B000N6DDJQ,1455,5.0
B000N6DDJQ,1456,5.0
B000N6DDJQ,1457,4.0
B000N6DDJQ,1458,2.0
B000N6DDJQ,1459,5.0
B000N6DDJQ,1460,4.0
B000N6DDJQ,1461,5.0
B000N6DDJQ,1462,3.0
B000N6DDJQ,1463,4.0
B000N6DDJQ,1464,4.0
B000N6DDJQ,1465,3.0
B000N6DDJQ,1466,4.0
B000N6DDJQ,1467,5.0
B000N6DDJQ,1468,3.0
B000N6DDJQ,1469,5.0
B000N6DDJQ,1470,4.0
B000N6DDJQ,1471,5.0
B000N6DDJQ,1472,5.0
B000N6DDJQ,1473,5.0
B000N6DDJQ,1474,5.0
B000N6DDJQ,1475,5.0
B000N6DDJQ,1476,3.0
B000N6DDJQ,1477,5.0
B000N6DDJQ,1478,5.0
B000N6DDJQ,1479,5.0
B000N6DDJQ,1480,5.0
B000N6DDJQ,1481,5.0
B000N6DDJQ,1482,4.0
B000N6DDJQ,1483,2.0
B000N6DDJQ,1484,5.0
B000N6DDJQ,1485,4.0
B000N6DDJQ,1486,5.0
B000N6DDJQ,1487,5.0
B000N6DDJQ,1488,5.0
B000N6DDJQ,1489,5.0
B000N6DDJQ,1490,5.0
B000N6DDJQ,1491,5.0
B000N6DDJQ,1492,5.0
B000N6DDJQ,1493,5.0
B000N6DDJQ,1494,3.0
B000N6DDJQ,1495,3.0
B000N6DDJQ,1496,4.0
B000N6DDJQ,1497,5.0
B000N6DDJQ,1498,5.0
B000N6DDJQ,1499,5.0
B000N6DDJQ,1500,5.0
B000N6DDJQ,1501,5.0
B000N6DDJQ,1502,5.0
B000N6DDJQ,1503,3.0
B000N6DDJQ,1504,4.0
B000N6DDJQ,1505,5.0
B000N6DDJQ,1506,2.0
B000N6DDJQ,1507,4.0
B000N6DDJQ,1508,5.0
B000N6DDJQ,1509,2.0
B000N6DDJQ,1510,3.0
B000N6DDJQ,1511,4.0
B000N6DDJQ,1512,3.0
B000N6DDJQ,1513,4.0
B000N6DDJQ,1514,5.0
B000N6DDJQ,1515,4.0
B000N6DDJQ,1516,5.0
B000N6DDJQ,1517,5.0
B000N6DDJQ,1518,3.0
B000N6DDJQ,1519,1.0
B000N6DDJQ,1520,4.0
B000N6DDJQ,1521,4.0
B000N6DDJQ,1522,4.0
B000N6DDJQ,1523,5.0
B000N6DDJQ,1524,5.0
B000N6DDJQ,1525,4.0
B000N6DDJQ,1526,5.0
B000N6DDJQ,1527,5.0
B000N6DDJQ,1528,5.0
B000N6DDJQ,1529,4.0
B000N6DDJQ,1530,5.0
B000N6DDJQ,1531,5.0
B000N6DDJQ,1532,5.0
B000N6DDJQ,1533,2.0
B000N6DDJQ,1534,5.0
B000N6DDJQ,1535,4.0
B000N6DDJQ,1536,5.0
B000N6DDJQ,1537,5.0
B000N6DDJQ,1538,4.0
B000N6DDJQ,1539,4.0
B000N6DDJQ,1540,5.0
B000N6DDJQ,1541,5.0
B000N6DDJQ,1542,5.0
B000N6DDJQ,1543,5.0
B000N6DDJQ,1544,1.0
B000N6DDJQ,1545,1.0
B000N6DDJQ,1546,1.0
B000N6DDJQ,1547,2.0
B000N6DDJQ,1548,1.0
B000N6DDJQ,1549,3.0
B000N6DDJQ,1550,3.0
B000N6DDJQ,1551,3.0
B000N6DDJQ,1552,4.0
B000N6DDJQ,1553,4.0
B000N6DDJQ,1554,5.0
B000N6DDJQ,1555,4.0
B000N6DDJQ,1556,4.0
B000N6DDJQ,1557,5.0
B000N6DDJQ,1558,5.0
B000N6DDJQ,1559,5.0
B000N6DDJQ,1560,5.0
B000N6DDJQ,1561,5.0
B000N6DDJQ,1562,5.0
B000N6DDJQ,1563,4.0
B000N6DDJQ,1564,5.0
B000N6DDJQ,1565,4.0
B000N6DDJQ,1566,5.0
B000N6DDJQ,1567,2.0
B000N6DDJQ,1568,5.0
B000N6DDJQ,1569,5.0
B000N6DDJQ,1570,5.0
B000N6DDJQ,1571,4.0
B000N6DDJQ,1572,5.0
B000N6DDJQ,1573,5.0
B000N6DDJQ,1574,4.0
B000N6DDJQ,1575,4.0
B000N6DDJQ,1576,4.0
B000N6DDJQ,1577,5.0
B000N6DDJQ,1578,5.0
B000N6DDJQ,1579,5.0
B000N6DDJQ,1580,5.0
B000N6DDJQ,1581,5.0
B000N6DDJQ,1582,5.0
B000N6DDJQ,1583,5.0
B000N6DDJQ,1584,5.0
B000N6DDJQ,1585,3.0
B000N6DDJQ,1586,5.0
B000N6DDJQ,1587,5.0
B000N6DDJQ,1588,5.0
B000N6DDJQ,1589,5.0
B000N6DDJQ,1590,4.0
B000N6DDJQ,1591,5.0
B000N6DDJQ,1592,5.0
B000N6DDJQ,1593,5.0
B000N6DDJQ,1594,3.0
B000N6DDJQ,1595,5.0
B000N6DDJQ,1596,3.0
B000N6DDJQ,1597,5.0
B000N6DDJQ,1598,5.0
B000N6DDJQ,1599,4.0
B000N6DDJQ,1600,5.0
B000N6DDJQ,1601,4.0
B000N6DDJQ,1602,4.0
B000N6DDJQ,1603,4.0
B000N6DDJQ,1604,4.0
B000N6DDJQ,1605,4.0
B000N6DDJQ,1606,5.0
B000N6DDJQ,1607,1.0
B000N6DDJQ,1608,1.0
B000N6DDJQ,1609,1.0
B000N6DDJQ,1610,1.0
B000N6DDJQ,1611,4.0
B000N6DDJQ,1612,3.0
B000N6DDJQ,1613,5.0
B000N6DDJQ,1614,4.0
B000N6DDJQ,1615,5.0
B000N6DDJQ,1616,4.0
B000N6DDJQ,1617,5.0
B000N6DDJQ,1618,4.0
B000N6DDJQ,1619,5.0
B000N6DDJQ,1620,4.0
B000N6DDJQ,1621,3.0
B000N6DDJQ,1622,4.0
B000N6DDJQ,1623,5.0
B000N6DDJQ,1624,1.0
B000N6DDJQ,1625,3.0
B000N6DDJQ,1626,3.0
B000N6DDJQ,1627,4.0
B000N6DDJQ,1628,3.0
B000N6DDJQ,1629,5.0
B000N6DDJQ,1630,5.0
B000N6DDJQ,1631,5.0
B000N6DDJQ,1632,4.0
B000N6DDJQ,1633,5.0
B000N6DDJQ,1634,3.0
B000N6DDJQ,1635,2.0
B000N6DDJQ,1636,1.0
B000N6DDJQ,1637,5.0
B000N6DDJQ,1638,5.0
B000N6DDJQ,1639,1.0
B000N6DDJQ,1640,2.0
B000N6DDJQ,1641,1.0
B000N6DDJQ,1642,2.0
B000N6DDJQ,1643,4.0
B000N6DDJQ,1644,3.0
B000N6DDJQ,1645,5.0
B000N6DDJQ,1646,5.0
B000N6DDJQ,1647,1.0
B000N6DDJQ,1648,1.0
B000N6DDJQ,1649,2.0
B000N6DDJQ,1650,5.0
B000N6DDJQ,1651,5.0
B000N6DDJQ,1652,3.0
B000N6DDJQ,1653,3.0
B000N6DDJQ,1654,3.0
B000N6DDJQ,1655,5.0
B000N6DDJQ,1656,5.0
B000N6DDJQ,1657,4.0
B000N6DDJQ,1658,1.0
B000N6DDJQ,1659,1.0
B000N6DDJQ,1660,5.0
B000N6DDJQ,1661,4.0
B000N6DDJQ,1662,5.0
B000N6DDJQ,1663,5.0
B000N6DDJQ,1664,5.0
B000N6DDJQ,1665,5.0
B000N6DDJQ,1666,3.0
B000N6DDJQ,1667,5.0
B000N6DDJQ,1668,5.0
B000N6DDJQ,1669,4.0
B000N6DDJQ,1670,4.0
B000N6DDJQ,1671,4.0
B000N6DDJQ,1672,4.0
B000N6DDJQ,1673,4.0
B000N6DDJQ,1674,5.0
B000N6DDJQ,1675,4.0
B000N6DDJQ,1676,5.0
B000N6DDJQ,1677,4.0
B000N6DDJQ,1678,3.0
B000N6DDJQ,1679,4.0
B000N6DDJQ,1680,4.0
B000N6DDJQ,1681,4.0
B000N6DDJQ,1682,5.0
B000N6DDJQ,1683,3.0
B000N6DDJQ,1684,2.0
B000N6DDJQ,1685,5.0
B000N6DDJQ,1686,3.0
B000N6DDJQ,1687,3.0
B000N6DDJQ,1688,4.0
B000N6DDJQ,1689,5.0
B000N6DDJQ,1690,4.0
B000N6DDJQ,1691,4.0
B000N6DDJQ,1692,5.0
B000N6DDJQ,1693,4.0
B000N6DDJQ,1694,2.0
B000N6DDJQ,1695,4.0
B000N6DDJQ,1696,4.0
B000N6DDJQ,1697,5.0
B000N6DDJQ,1698,5.0
B000N6DDJQ,1699,5.0
B000N6DDJQ,1700,5.0
B000N6DDJQ,1701,2.0
B000N6DDJQ,1702,4.0
B000N6DDJQ,1703,5.0
B000N6DDJQ,1704,5.0
B000N6DDJQ,1705,5.0
B000N6DDJQ,1706,5.0
B000N6DDJQ,1707,4.0
B000N6DDJQ,1708,5.0
B000N6DDJQ,1709,4.0
B000N6DDJQ,1710,5.0
B000N6DDJQ,1711,4.0
B000N6DDJQ,1712,5.0
B000N6DDJQ,1713,4.0
B000N6DDJQ,1714,2.0
B000N6DDJQ,1715,3.0
B000N6DDJQ,1716,4.0
B000N6DDJQ,1717,3.0
B000N6DDJQ,1718,5.0
B000N6DDJQ,1719,3.0
B000N6DDJQ,1720,5.0
B000N6DDJQ,1721,3.0
B000N6DDJQ,1722,5.0
B000N6DDJQ,1723,5.0
B000N6DDJQ,1724,4.0
B000N6DDJQ,1725,3.0
B000N6DDJQ,1726,4.0
B000N6DDJQ,1727,5.0
B000N6DDJQ,1728,5.0
B000N6DDJQ,1729,5.0
B000N6DDJQ,1730,5.0
B000N6DDJQ,1731,5.0
B000N6DDJQ,1732,5.0
B000N6DDJQ,1733,5.0
B000N6DDJQ,1734,5.0
B000N6DDJQ,1735,3.0
B000N6DDJQ,1736,5.0
B000N6DDJQ,1737,5.0
B000N6DDJQ,1738,5.0
B000N6DDJQ,1739,4.0
B000N6DDJQ,1740,4.0
B000N6DDJQ,1741,1.0
B000N6DDJQ,1742,3.0
B000N6DDJQ,1743,5.0
B000N6DDJQ,1744,1.0
B000N6DDJQ,1745,4.0
B000N6DDJQ,1746,4.0
B000N6DDJQ,1747,1.0
B000N6DDJQ,1748,1.0
B000N6DDJQ,1749,2.0
B000N6DDJQ,1750,3.0
B000N6DDJQ,1751,2.0
B000N6DDJQ,1752,5.0
B000N6DDJQ,1753,4.0
B000N6DDJQ,1754,5.0
B000N6DDJQ,1755,5.0
B000N6DDJQ,1756,2.0
B000N6DDJQ,1757,3.0
B000N6DDJQ,1758,3.0
B000N6DDJQ,1759,5.0
B000N6DDJQ,1760,5.0
B000N6DDJQ,1761,5.0
B000N6DDJQ,1762,3.0
B000N6DDJQ,1763,5.0
B000N6DDJQ,1764,5.0
B000N6DDJQ,1765,5.0
B000N6DDJQ,1766,4.0
B000N6DDJQ,1767,5.0
B000N6DDJQ,1768,5.0
B000N6DDJQ,1769,3.0
B000N6DDJQ,1770,3.0
B000N6DDJQ,1771,3.0
B000N6DDJQ,1772,5.0
B000N6DDJQ,1773,5.0
B000N6DDJQ,1774,4.0
B000N6DDJQ,1775,1.0
B000N6DDJQ,1776,1.0
B000N6DDJQ,1777,4.0
B000N6DDJQ,1778,1.0
B000N6DDJQ,1779,1.0
B000N6DDJQ,1780,5.0
B000N6DDJQ,1781,3.0
B000N6DDJQ,1782,1.0
B000N6DDJQ,1783,1.0
B000N6DDJQ,1784,1.0
B000N6DDJQ,1785,1.0
B000N6DDJQ,1786,1.0
B000N6DDJQ,1787,5.0
B000N6DDJQ,1788,2.0
B000N6DDJQ,1789,1.0
B000N6DDJQ,1790,3.0
B000N6DDJQ,1791,3.0
B000N6DDJQ,1792,3.0
B000N6DDJQ,1793,3.0
B000N6DDJQ,1794,5.0
B000N6DDJQ,1795,3.0
B000N6DDJQ,1796,3.0
B000N6DDJQ,1797,5.0
B000N6DDJQ,1798,5.0
B000N6DDJQ,1799,4.0
B000N6DDJQ,1800,5.0
B000N6DDJQ,1801,4.0
B000N6DDJQ,1802,5.0
B000N6DDJQ,1803,5.0
B000N6DDJQ,1804,5.0
B000N6DDJQ,1805,5.0
B000N6DDJQ,1806,4.0
B000N6DDJQ,1807,5.0
B000N6DDJQ,1808,5.0
B000N6DDJQ,1809,5.0
B000N6DDJQ,1810,5.0
B000N6DDJQ,1811,4.0
B000N6DDJQ,1812,4.0
B000N6DDJQ,1813,3.0
B000N6DDJQ,1814,3.0
B000N6DDJQ,1815,5.0
B000N6DDJQ,1816,5.0
B000N6DDJQ,1817,5.0
B000N6DDJQ,1818,4.0
B000N6DDJQ,1819,5.0
B000N6DDJQ,1820,5.0
B000N6DDJQ,1821,5.0
B000N6DDJQ,1822,5.0
B000N6DDJQ,1823,5.0
B000N6DDJQ,1824,2.0
B000N6DDJQ,1825,5.0
B000N6DDJQ,1826,3.0
B000N6DDJQ,1827,5.0
B000N6DDJQ,1828,5.0
B000N6DDJQ,1829,4.0
B000N6DDJQ,1830,4.0
B000N6DDJQ,1831,5.0
B000N6DDJQ,1832,5.0
B000N6DDJQ,1833,4.0
B000N6DDJQ,1834,5.0
B000N6DDJQ,1835,1.0
B000N6DDJQ,1836,4.0
B000N6DDJQ,1837,4.0
B000N6DDJQ,1838,5.0
B000N6DDJQ,1839,2.0
B000N6DDJQ,1840,4.0
B000N6DDJQ,1841,5.0
B000N6DDJQ,1842,4.0
B000N6DDJQ,1843,4.0
B000N6DDJQ,1844,3.0
B000N6DDJQ,1845,2.0
B000N6DDJQ,1846,2.0
B000N6DDJQ,1847,3.0
B000N6DDJQ,1848,2.0
B000N6DDJQ,1849,5.0
B000N6DDJQ,1850,4.0
B000N6DDJQ,1851,4.0
B000N6DDJQ,1852,5.0
B000N6DDJQ,1853,5.0
B000N6DDJQ,1854,4.0
B000N6DDJQ,1855,4.0
B000N6DDJQ,1856,2.0
B000N6DDJQ,1857,4.0
B000N6DDJQ,1858,2.0
B000N6DDJQ,1859,3.0
B000N6DDJQ,1860,2.0
B000N6DDJQ,1861,5.0
B000N6DDJQ,1862,4.0
B000N6DDJQ,1863,5.0
B000N6DDJQ,1864,5.0
B000N6DDJQ,1865,5.0
B000N6DDJQ,1866,5.0
B000N6DDJQ,1867,2.0
B000N6DDJQ,1868,1.0
B000N6DDJQ,1869,1.0
B000N6DDJQ,1870,1.0
B000N6DDJQ,1871,1.0
B000N6DDJQ,1872,5.0
B000N6DDJQ,1873,2.0
B000N6DDJQ,1874,1.0
B000N6DDJQ,1875,3.0
B000N6DDJQ,1876,3.0
B000N6DDJQ,1877,5.0
B000N6DDJQ,1878,2.0
B000N6DDJQ,1879,1.0
B000N6DDJQ,1880,1.0
B000N6DDJQ,1881,5.0
B000N6DDJQ,1882,3.0
B000N6DDJQ,1883,5.0
B000N6DDJQ,1884,1.0
B000N6DDJQ,1885,5.0
B000N6DDJQ,1886,4.0
B000N6DDJQ,1887,5.0
B000N6DDJQ,1888,2.0
B000N6DDJQ,1889,5.0
B000N6DDJQ,1890,5.0
B000N6DDJQ,1891,5.0
B000N6DDJQ,1892,3.0
B000N6DDJQ,1893,5.0
B000N6DDJQ,1894,5.0
B000N6DDJQ,1895,5.0
B000N6DDJQ,1896,4.0
B000N6DDJQ,1897,5.0
B000N6DDJQ,1898,5.0
B000N6DDJQ,1899,5.0
B000N6DDJQ,1900,5.0
B000N6DDJQ,1901,5.0
B000N6DDJQ,1902,5.0
B000N6DDJQ,1903,5.0
B000N6DDJQ,1904,4.0
B000N6DDJQ,1905,5.0
B000N6DDJQ,1906,5.0
B000N6DDJQ,1907,5.0
B000N6DDJQ,1908,4.0
B000N6DDJQ,1909,3.0
B000N6DDJQ,1910,5.0
B000N6DDJQ,1911,5.0
B000N6DDJQ,1912,4.0
B000N6DDJQ,1913,5.0
B000N6DDJQ,1914,3.0
B000N6DDJQ,1915,4.0
B000N6DDJQ,1916,1.0
B000N6DDJQ,1917,5.0
B000N6DDJQ,1918,5.0
B000N6DDJQ,1919,5.0
B000N6DDJQ,1920,4.0
B000N6DDJQ,1921,5.0
B000N6DDJQ,1922,5.0
B000N6DDJQ,1923,5.0
B000N6DDJQ,1924,5.0
B000N6DDJQ,1925,5.0
B000N6DDJQ,1926,5.0
B000N6DDJQ,1927,2.0
B000N6DDJQ,1928,3.0
B000N6DDJQ,1929,4.0
